customer_id,age,gender,city,state,signup_date,order_id,purchase_date,purchase_number,days_since_last_purchase,session_id,device,traffic_source,search_keyword,pages_viewed,wishlist_items,cart_items,product_id,product_name,brand,category,subcategory,price,discount,quantity,product_rating,product_popularity,total_orders,total_spent,avg_order_value,favorite_brand,favorite_category,recency,frequency,monetary,campaign_name,campaign_sent,campaign_opened,campaign_clicked,coupon_used,interaction_score,next_product_name,best_campaign,customer_segment
C00010,47,Male,Lucknow,Uttar Pradesh,2023-07-03,O0000085,2025-09-24,17,4.0,S0000085,Mobile,Direct,Grocery,6,1,3,P00235,ITC Snack Eum,ITC,Grocery,Snacks,211.82,30.0,1,4.7,212,20,69001.8,3450.09,ITC,Grocery,37,20,69001.8,No Campaign,0,0,0,0,0.769,ITC Snack Aliquid,Diwali Sale,Champions
C00010,47,Male,Lucknow,Uttar Pradesh,2023-07-03,O0000086,2025-09-24,18,0.0,S0000086,Mobile,Organic Search,ITC,9,0,2,P00237,ITC Snack Aliquid,ITC,Grocery,Snacks,1064.22,0.0,1,2.5,164,20,69001.8,3450.09,ITC,Grocery,37,20,69001.8,Diwali Sale,1,1,1,0,0.377,ITC Snack Eum,Diwali Sale,Champions
C00010,47,Male,Lucknow,Uttar Pradesh,2023-07-03,O0000087,2025-10-18,19,24.0,S0000087,Desktop,Paid Ads,odit,7,2,2,P00235,ITC Snack Eum,ITC,Grocery,Snacks,211.82,0.0,1,4.7,212,20,69001.8,3450.09,ITC,Grocery,37,20,69001.8,Summer Bonanza,1,0,0,0,1.087,IKEA Furniture Nobis,Diwali Sale,Champions
C00010,47,Male,Lucknow,Uttar Pradesh,2023-07-03,O0000088,2025-10-31,20,13.0,S0000088,Desktop,Email,Home,5,3,4,P00125,IKEA Furniture Nobis,IKEA,Home,Furniture,6933.76,20.0,1,4.5,212,20,69001.8,3450.09,ITC,Grocery,37,20,69001.8,No Campaign,0,0,0,0,1.3,Patanjali Personal Care Numquam,Diwali Sale,Champions
C00010,47,Male,Lucknow,Uttar Pradesh,2023-07-03,O0000089,2026-04-08,21,159.0,S0000089,Mobile,Organic Search,Patanjali,10,1,3,P00284,Patanjali Personal Care Numquam,Patanjali,Grocery,Personal Care,177.65,0.0,1,2.7,620,20,69001.8,3450.09,ITC,Grocery,37,20,69001.8,Loyalty Rewards,1,1,1,1,0.833,Allen Solly Men Clothing Sunt,Diwali Sale,Champions
C00010,47,Male,Lucknow,Uttar Pradesh,2023-07-03,O0000090,2026-05-11,22,33.0,S0000090,Mobile,Email,Allen Solly,6,0,4,P00057,Allen Solly Men Clothing Sunt,Allen Solly,Fashion,Men Clothing,1226.92,15.0,1,3.5,539,20,69001.8,3450.09,ITC,Grocery,37,20,69001.8,No Campaign,0,0,0,0,0.592,ITC Beverage Neque,Diwali Sale,Champions
C00010,47,Male,Lucknow,Uttar Pradesh,2023-07-03,O0000091,2026-05-24,23,13.0,S0000091,Desktop,Direct,nisi,4,1,4,P00261,ITC Beverage Neque,ITC,Grocery,Beverages,1132.98,0.0,1,3.4,180,20,69001.8,3450.09,ITC,Grocery,37,20,69001.8,No Campaign,0,0,0,0,0.737,Amul Beverage Unde,Diwali Sale,Champions
C00011,31,Male,Kolkata,West Bengal,2025-09-29,O0000092,2025-06-28,1,0.0,S0000092,Tablet,Paid Ads,Beauty,6,2,3,P00224,Lakme Grooming Adipisci,Lakme,Beauty,Grooming,245.8,0.0,1,3.8,105,7,36958.4,5279.77,Lakme,Sports,367,7,36958.4,No Campaign,0,0,0,0,1.005,Lakme Haircare Eligendi,Loyalty Rewards,At Risk
C00011,31,Male,Kolkata,West Bengal,2025-09-29,O0000093,2025-06-28,2,0.0,S0000093,Mobile,Organic Search,Lakme,5,1,3,P00210,Lakme Haircare Eligendi,Lakme,Beauty,Haircare,606.2,0.0,2,4.3,960,7,36958.4,5279.77,Lakme,Sports,367,7,36958.4,Diwali Sale,1,1,0,0,0.681,Adidas Footwear Assumenda,Loyalty Rewards,At Risk
C00011,31,Male,Kolkata,West Bengal,2025-09-29,O0000095,2025-06-28,4,0.0,S0000095,Mobile,Paid Ads,Footwear,11,1,5,P00319,Adidas Footwear Assumenda,Adidas,Sports,Footwear,11454.01,20.0,1,3.4,449,7,36958.4,5279.77,Lakme,Sports,367,7,36958.4,Diwali Sale,1,1,0,0,0.941,ITC Beverage Neque,Loyalty Rewards,At Risk
C00011,31,Male,Kolkata,West Bengal,2025-09-29,O0000096,2025-06-28,5,0.0,S0000096,Tablet,Email,Beverages,4,0,2,P00261,ITC Beverage Neque,ITC,Grocery,Beverages,1132.98,0.0,1,3.4,180,7,36958.4,5279.77,Lakme,Sports,367,7,36958.4,No Campaign,0,0,0,0,0.377,Tata Beverage Repellat,Loyalty Rewards,At Risk
C00011,31,Male,Kolkata,West Bengal,2025-09-29,O0000097,2025-06-28,6,0.0,S0000097,Mobile,Direct,Grocery,5,1,5,P00249,Tata Beverage Repellat,Tata,Grocery,Beverages,1076.15,20.0,1,3.1,316,7,36958.4,5279.77,Lakme,Sports,367,7,36958.4,Loyalty Rewards,1,1,1,1,0.815,Puma Outdoor Voluptatem,Loyalty Rewards,At Risk
C00011,31,Male,Kolkata,West Bengal,2025-09-29,O0000098,2025-06-28,7,0.0,S0000098,Desktop,Social Media,Puma,3,3,1,P00308,Puma Outdoor Voluptatem,Puma,Sports,Outdoor,7658.87,0.0,2,2.7,64,7,36958.4,5279.77,Lakme,Sports,367,7,36958.4,Summer Bonanza,1,1,0,0,1.002,Nike Outdoor Placeat,Loyalty Rewards,At Risk
C00011,31,Male,Kolkata,West Bengal,2025-09-29,O0000099,2025-06-28,8,0.0,S0000099,Mobile,Referral,Nike,4,0,4,P00311,Nike Outdoor Placeat,Nike,Sports,Outdoor,9025.35,0.0,1,4.1,794,7,36958.4,5279.77,Lakme,Sports,367,7,36958.4,Monsoon Mega Sale,1,1,1,0,0.575,Puma Outdoor Ut,Loyalty Rewards,At Risk
C00012,42,Male,Chennai,Tamil Nadu,2025-05-09,O0000100,2025-05-19,1,0.0,S0000100,Mobile,Paid Ads,Fashion,6,1,2,P00082,Zara Women Clothing Voluptates,Zara,Fashion,Women Clothing,1236.32,30.0,1,3.5,339,10,25502.14,2550.21,Levis,Fashion,78,10,25502.14,No Campaign,0,0,0,0,0.738,Allen Solly Women Clothing Dolorem,Diwali Sale,At Risk
C00012,42,Male,Chennai,Tamil Nadu,2025-05-09,O0000101,2025-06-22,2,34.0,S0000101,Tablet,Organic Search,Allen Solly,6,0,2,P00076,Allen Solly Women Clothing Dolorem,Allen Solly,Fashion,Women Clothing,938.62,10.0,1,2.9,220,10,25502.14,2550.21,Levis,Fashion,78,10,25502.14,Diwali Sale,1,1,1,1,0.4,Nike Footwear Quibusdam,Diwali Sale,At Risk
C00012,42,Male,Chennai,Tamil Nadu,2025-05-09,O0000102,2025-07-26,3,34.0,S0000102,Mobile,Direct,earum,5,1,2,P00089,Nike Footwear Quibusdam,Nike,Fashion,Footwear,3785.29,0.0,1,4.8,245,10,25502.14,2550.21,Levis,Fashion,78,10,25502.14,No Campaign,0,0,0,0,0.615,Levis Men Clothing Magni,Diwali Sale,At Risk
C00012,42,Male,Chennai,Tamil Nadu,2025-05-09,O0000103,2025-09-24,4,60.0,S0000103,Mobile,Organic Search,Men Clothing,8,4,1,P00059,Levis Men Clothing Magni,Levis,Fashion,Men Clothing,5100.08,15.0,1,4.7,335,10,25502.14,2550.21,Levis,Fashion,78,10,25502.14,No Campaign,0,0,0,0,1.531,Levis Footwear Modi,Diwali Sale,At Risk
C00012,42,Male,Chennai,Tamil Nadu,2025-05-09,O0000104,2025-10-03,5,9.0,S0000104,Desktop,Direct,Levis,8,1,3,P00093,Levis Footwear Modi,Levis,Fashion,Footwear,2877.64,30.0,1,3.5,492,10,25502.14,2550.21,Levis,Fashion,78,10,25502.14,Republic Day Sale,1,1,1,0,0.746,Bloomsbury Comic Nulla,Diwali Sale,At Risk
C00012,42,Male,Chennai,Tamil Nadu,2025-05-09,O0000105,2025-10-04,6,1.0,S0000105,Desktop,Organic Search,unde,4,3,2,P00383,Bloomsbury Comic Nulla,Bloomsbury,Books,Comics,1474.51,0.0,2,4.1,326,10,25502.14,2550.21,Levis,Fashion,78,10,25502.14,Flash Sale Weekend,1,1,0,0,1.223,Levis Men Clothing Ut,Diwali Sale,At Risk
C00012,42,Male,Chennai,Tamil Nadu,2025-05-09,O0000106,2025-11-29,7,56.0,S0000106,Mobile,Direct,Fashion,8,1,3,P00065,Levis Men Clothing Ut,Levis,Fashion,Men Clothing,5581.55,10.0,1,3.3,200,10,25502.14,2550.21,Levis,Fashion,78,10,25502.14,Cart Abandon Reminder,1,0,0,0,0.707,Penguin Fiction Reprehenderit,Diwali Sale,At Risk
C00012,42,Male,Chennai,Tamil Nadu,2025-05-09,O0000107,2026-02-18,8,81.0,S0000107,Desktop,Organic Search,quaerat,10,1,2,P00348,Penguin Fiction Reprehenderit,Penguin,Books,Fiction,1281.96,5.0,1,4.5,346,10,25502.14,2550.21,Levis,Fashion,78,10,25502.14,Summer Bonanza,1,1,1,1,0.768,H&M Watche Eum,Diwali Sale,At Risk
C00012,42,Male,Chennai,Tamil Nadu,2025-05-09,O0000108,2026-03-26,9,36.0,S0000108,Desktop,Email,Fashion,9,2,3,P00102,H&M Watche Eum,H&M,Fashion,Watches,3664.68,30.0,1,3.2,593,10,25502.14,2550.21,Levis,Fashion,78,10,25502.14,No Campaign,0,0,0,0,1.047,Allen Solly Bag Officia,Diwali Sale,At Risk
C00012,42,Male,Chennai,Tamil Nadu,2025-05-09,O0000109,2026-04-13,10,18.0,S0000109,Tablet,Organic Search,Bags,7,1,4,P00116,Allen Solly Bag Officia,Allen Solly,Fashion,Bags,2237.29,15.0,1,3.3,196,10,25502.14,2550.21,Levis,Fashion,78,10,25502.14,Summer Bonanza,1,0,0,0,0.842,Puma Bag Fuga,Diwali Sale,At Risk
C00013,31,Male,Surat,Gujarat,2024-04-04,O0000110,2024-08-18,1,0.0,S0000110,Mobile,Direct,LOreal,5,1,1,P00189,LOreal Makeup Aspernatur,LOreal,Beauty,Makeup,344.29,30.0,1,3.9,675,3,11515.43,3838.48,LOreal,Beauty,83,3,11515.43,No Campaign,0,0,0,0,0.666,Adidas Apparel Perferendis,Flash Sale Weekend,Hibernating
C00013,31,Male,Surat,Gujarat,2024-04-04,O0000111,2025-10-26,2,434.0,S0000111,Desktop,Social Media,dolor,5,0,2,P00324,Adidas Apparel Perferendis,Adidas,Sports,Apparel,11021.37,0.0,1,3.1,217,3,11515.43,3838.48,LOreal,Beauty,83,3,11515.43,Flash Sale Weekend,1,0,0,0,0.467,Maybelline Skincare Ad,Flash Sale Weekend,Hibernating
C00013,31,Male,Surat,Gujarat,2024-04-04,O0000112,2026-04-08,3,164.0,S0000112,Tablet,Paid Ads,ipsam,9,0,3,P00184,Maybelline Skincare Ad,Maybelline,Beauty,Skincare,253.06,0.0,1,2.7,552,3,11515.43,3838.48,LOreal,Beauty,83,3,11515.43,No Campaign,0,0,0,0,0.542,LOreal Fragrance Et,Flash Sale Weekend,Hibernating
C00014,33,Female,Nagpur,Maharashtra,2025-08-28,O0000114,2026-02-14,2,21.0,S0000114,Tablet,Organic Search,H&M,6,1,7,P00075,H&M Women Clothing Maiores,H&M,Fashion,Women Clothing,1215.88,10.0,1,3.8,105,2,1975.4,987.7,H&M,Fashion,52,2,1975.4,New Arrivals Alert,1,1,1,0,0.904,Mamaearth Grooming Quod,New Arrivals Alert,New / Potential
C00014,33,Female,Nagpur,Maharashtra,2025-08-28,O0000115,2026-05-09,3,84.0,S0000115,Desktop,Direct,alias,7,1,4,P00226,Mamaearth Grooming Quod,Mamaearth,Beauty,Grooming,881.11,0.0,1,3.7,715,2,1975.4,987.7,H&M,Fashion,52,2,1975.4,Diwali Sale,1,1,0,0,0.728,Zara Men Clothing Earum,New Arrivals Alert,New / Potential
C00015,38,Female,Chennai,Tamil Nadu,2025-02-07,O0000116,2025-06-07,1,0.0,S0000116,Desktop,Social Media,Scholastic,6,3,7,P00368,Scholastic Non-Fiction Soluta,Scholastic,Books,Non-Fiction,776.72,0.0,3,4.3,213,2,3351.68,1675.84,Scholastic,Books,377,2,3351.68,No Campaign,0,0,0,0,1.423,HarperCollins Comic Incidunt,Cart Abandon Reminder,Hibernating
C00015,38,Female,Chennai,Tamil Nadu,2025-02-07,O0000117,2025-06-18,2,11.0,S0000117,Desktop,Email,expedita,7,1,3,P00386,HarperCollins Comic Incidunt,HarperCollins,Books,Comics,1201.79,15.0,1,4.0,240,2,3351.68,1675.84,Scholastic,Books,377,2,3351.68,Cart Abandon Reminder,1,1,0,0,0.739,Bloomsbury Academic Fuga,Cart Abandon Reminder,Hibernating
C00016,26,Male,Kolkata,West Bengal,2024-09-27,O0000119,2025-07-23,1,0.0,S0000119,Tablet,Paid Ads,fugit,7,1,2,P00048,boAt Camera Fuga,boAt,Electronics,Cameras,39958.09,0.0,2,2.9,286,2,110816.34,55408.17,boAt,Electronics,133,2,110816.34,No Campaign,0,0,0,0,0.661,boAt Smartwatche Nihil,Monsoon Mega Sale,Need Attention
C00016,26,Male,Kolkata,West Bengal,2024-09-27,O0000120,2026-02-17,2,209.0,S0000120,Desktop,Email,Smartwatches,11,1,1,P00027,boAt Smartwatche Nihil,boAt,Electronics,Smartwatches,16263.24,5.0,2,4.9,492,2,110816.34,55408.17,boAt,Electronics,133,2,110816.34,Monsoon Mega Sale,1,0,0,0,0.881,boAt Camera Fuga,Monsoon Mega Sale,Need Attention
C00017,38,Male,Lucknow,Uttar Pradesh,2023-07-10,O0000121,2024-04-10,1,0.0,S0000121,Mobile,Email,Self-Help,6,2,1,P00397,Penguin Self-Help Fuga,Penguin,Books,Self-Help,573.73,20.0,1,3.8,366,2,1902.81,951.41,Penguin,Books,472,2,1902.81,Birthday Special,1,1,1,1,0.847,Penguin Non-Fiction Consequuntur,Birthday Special,Hibernating
C00017,38,Male,Lucknow,Uttar Pradesh,2023-07-10,O0000122,2025-03-15,2,339.0,S0000122,Mobile,Direct,Penguin,7,3,6,P00370,Penguin Non-Fiction Consequuntur,Penguin,Books,Non-Fiction,849.31,15.0,2,2.9,222,2,1902.81,951.41,Penguin,Books,472,2,1902.81,No Campaign,0,0,0,0,1.332,HarperCollins Fiction Excepturi,Birthday Special,Hibernating
C00018,44,Male,Jaipur,Rajasthan,2023-09-18,O0000123,2024-04-27,1,0.0,S0000123,Desktop,Organic Search,Beauty,5,0,3,P00202,Nykaa Haircare Doloremque,Nykaa,Beauty,Haircare,905.38,0.0,1,3.2,293,8,16988.02,2123.5,Nykaa,Beauty,113,8,16988.02,No Campaign,0,0,0,0,0.512,Maybelline Makeup Beatae,Diwali Sale,At Risk
C00018,44,Male,Jaipur,Rajasthan,2023-09-18,O0000124,2024-08-07,2,102.0,S0000124,Mobile,Organic Search,Maybelline,7,0,2,P00192,Maybelline Makeup Beatae,Maybelline,Beauty,Makeup,1014.33,5.0,1,3.8,1142,8,16988.02,2123.5,Nykaa,Beauty,113,8,16988.02,Summer Bonanza,1,0,0,0,0.377,Maybelline Makeup Beatae,Diwali Sale,At Risk
C00018,44,Male,Jaipur,Rajasthan,2023-09-18,O0000125,2024-09-30,3,54.0,S0000125,Desktop,Organic Search,nemo,7,2,2,P00192,Maybelline Makeup Beatae,Maybelline,Beauty,Makeup,1014.33,0.0,1,3.8,1142,8,16988.02,2123.5,Nykaa,Beauty,113,8,16988.02,No Campaign,0,0,0,0,0.905,Lakme Haircare Eligendi,Diwali Sale,At Risk
C00018,44,Male,Jaipur,Rajasthan,2023-09-18,O0000126,2024-12-13,4,74.0,S0000126,Mobile,Paid Ads,Lakme,9,2,3,P00210,Lakme Haircare Eligendi,Lakme,Beauty,Haircare,606.2,20.0,3,4.3,960,8,16988.02,2123.5,Nykaa,Beauty,113,8,16988.02,No Campaign,0,0,0,0,1.155,Nykaa Haircare Nisi,Diwali Sale,At Risk
C00018,44,Male,Jaipur,Rajasthan,2023-09-18,O0000128,2025-09-28,6,111.0,S0000128,Mobile,Organic Search,tempore,6,1,4,P00206,Nykaa Haircare Nisi,Nykaa,Beauty,Haircare,2677.74,0.0,1,4.7,374,8,16988.02,2123.5,Nykaa,Beauty,113,8,16988.02,Flash Sale Weekend,1,1,0,0,0.73,Nykaa Fragrance Nulla,Diwali Sale,At Risk
C00018,44,Male,Jaipur,Rajasthan,2023-09-18,O0000129,2025-11-14,7,47.0,S0000129,Mobile,Paid Ads,Nykaa,9,0,4,P00216,Nykaa Fragrance Nulla,Nykaa,Beauty,Fragrance,1570.03,5.0,1,4.5,245,8,16988.02,2123.5,Nykaa,Beauty,113,8,16988.02,No Campaign,0,0,0,0,0.685,IKEA Decor Explicabo,Diwali Sale,At Risk
C00018,44,Male,Jaipur,Rajasthan,2023-09-18,O0000130,2025-11-16,8,2.0,S0000130,Mobile,Social Media,Home,4,2,2,P00148,IKEA Decor Explicabo,IKEA,Home,Decor,8687.64,10.0,1,3.9,254,8,16988.02,2123.5,Nykaa,Beauty,113,8,16988.02,Diwali Sale,1,0,0,0,0.968,Penguin Non-Fiction Officia,Diwali Sale,At Risk
C00018,44,Male,Jaipur,Rajasthan,2023-09-18,O0000131,2026-03-09,9,113.0,S0000131,Mobile,Direct,Non-Fiction,6,2,3,P00367,Penguin Non-Fiction Officia,Penguin,Books,Non-Fiction,735.19,10.0,1,5.0,163,8,16988.02,2123.5,Nykaa,Beauty,113,8,16988.02,No Campaign,0,0,0,0,0.953,Mamaearth Grooming Quod,Diwali Sale,At Risk
C00019,16,Female,Pune,Maharashtra,2026-01-26,O0000132,2026-01-31,1,0.0,S0000132,Tablet,Social Media,Beauty,4,1,2,P00217,Maybelline Fragrance Quas,Maybelline,Beauty,Fragrance,570.24,10.0,3,3.1,182,5,49684.33,9936.87,Puma,Sports,24,5,49684.33,Summer Bonanza,1,1,0,0,0.56,Puma Apparel Reprehenderit,Summer Bonanza,New / Potential
C00019,16,Female,Pune,Maharashtra,2026-01-26,O0000134,2026-03-08,3,28.0,S0000134,Mobile,Organic Search,Apparel,8,0,1,P00323,Puma Apparel Reprehenderit,Puma,Sports,Apparel,6423.52,5.0,1,2.6,722,5,49684.33,9936.87,Puma,Sports,24,5,49684.33,No Campaign,0,0,0,0,0.385,Reebok Apparel Quia,Summer Bonanza,New / Potential
C00019,16,Female,Pune,Maharashtra,2026-01-26,O0000135,2026-03-16,4,8.0,S0000135,Desktop,Paid Ads,harum,5,4,7,P00326,Reebok Apparel Quia,Reebok,Sports,Apparel,8982.38,0.0,2,2.7,157,5,49684.33,9936.87,Puma,Sports,24,5,49684.33,Republic Day Sale,1,0,0,0,1.69,Puma Outdoor Ut,Summer Bonanza,New / Potential
C00019,16,Female,Pune,Maharashtra,2026-01-26,O0000136,2026-04-27,5,42.0,S0000136,Desktop,Organic Search,Sports,5,2,1,P00310,Puma Outdoor Ut,Puma,Sports,Outdoor,14421.22,10.0,1,4.9,1052,5,49684.33,9936.87,Puma,Sports,24,5,49684.33,No Campaign,0,0,0,0,0.914,Adidas Accessorie Sit,Summer Bonanza,New / Potential
C00019,16,Female,Pune,Maharashtra,2026-01-26,O0000138,2026-06-06,7,7.0,S0000138,Mobile,Direct,Sports,7,2,5,P00344,Adidas Accessorie Sit,Adidas,Sports,Accessories,6165.82,10.0,2,3.0,223,5,49684.33,9936.87,Puma,Sports,24,5,49684.33,Republic Day Sale,1,0,0,0,1.117,Reebok Apparel Aspernatur,Summer Bonanza,New / Potential
C00020,27,Male,Kolkata,West Bengal,2026-02-17,O0000140,2026-04-27,2,23.0,S0000140,Desktop,Organic Search,Sports,8,2,3,P00295,Reebok Fitnes Placeat,Reebok,Sports,Fitness,5720.0,0.0,1,2.6,291,2,14893.47,7446.74,Reebok,Sports,18,2,14893.47,Loyalty Rewards,1,1,1,1,0.997,Puma Accessorie Expedita,Loyalty Rewards,New / Potential
C00020,27,Male,Kolkata,West Bengal,2026-02-17,O0000141,2026-06-12,3,46.0,S0000141,Tablet,Paid Ads,Puma,7,1,3,P00340,Puma Accessorie Expedita,Puma,Sports,Accessories,9173.47,0.0,1,2.7,604,2,14893.47,7446.74,Reebok,Sports,18,2,14893.47,No Campaign,0,0,0,0,0.631,Nike Outdoor Placeat,Loyalty Rewards,New / Potential
C00021,36,Male,Kochi,Kerala,2025-01-31,O0000142,2025-02-22,1,0.0,S0000142,Desktop,Direct,cupiditate,4,1,1,P00149,Pepperfry Decor Quod,Pepperfry,Home,Decor,24379.91,15.0,1,2.6,59,16,66927.41,4182.96,Scholastic,Books,38,16,66927.41,Monsoon Mega Sale,1,0,0,0,0.436,Scholastic Non-Fiction Soluta,New Arrivals Alert,Champions
C00021,36,Male,Kochi,Kerala,2025-01-31,O0000143,2025-02-24,2,2.0,S0000143,Desktop,Organic Search,Non-Fiction,7,3,3,P00368,Scholastic Non-Fiction Soluta,Scholastic,Books,Non-Fiction,776.72,0.0,3,4.3,213,16,66927.41,4182.96,Scholastic,Books,38,16,66927.41,No Campaign,0,0,0,0,1.225,Puma Accessorie Expedita,New Arrivals Alert,Champions
C00021,36,Male,Kochi,Kerala,2025-01-31,O0000144,2025-03-02,3,6.0,S0000144,Desktop,Paid Ads,qui,6,0,2,P00340,Puma Accessorie Expedita,Puma,Sports,Accessories,9173.47,5.0,2,2.7,604,16,66927.41,4182.96,Scholastic,Books,38,16,66927.41,No Campaign,0,0,0,0,0.314,Penguin Self-Help Fuga,New Arrivals Alert,Champions
C00021,36,Male,Kochi,Kerala,2025-01-31,O0000145,2025-04-14,4,43.0,S0000145,Mobile,Social Media,inventore,3,0,2,P00397,Penguin Self-Help Fuga,Penguin,Books,Self-Help,573.73,0.0,1,3.8,366,16,66927.41,4182.96,Scholastic,Books,38,16,66927.41,No Campaign,0,0,0,0,0.418,Penguin Fiction Reprehenderit,New Arrivals Alert,Champions
C00021,36,Male,Kochi,Kerala,2025-01-31,O0000146,2025-04-22,5,8.0,S0000146,Desktop,Social Media,Books,5,2,3,P00348,Penguin Fiction Reprehenderit,Penguin,Books,Fiction,1281.96,15.0,1,4.5,346,16,66927.41,4182.96,Scholastic,Books,38,16,66927.41,Loyalty Rewards,1,0,0,0,1.033,Penguin Self-Help Fuga,New Arrivals Alert,Champions
C00021,36,Male,Kochi,Kerala,2025-01-31,O0000147,2025-05-11,6,19.0,S0000147,Tablet,Direct,Penguin,7,1,3,P00397,Penguin Self-Help Fuga,Penguin,Books,Self-Help,573.73,20.0,1,3.8,366,16,66927.41,4182.96,Scholastic,Books,38,16,66927.41,Republic Day Sale,1,1,0,0,0.854,Nykaa Skincare Excepturi,New Arrivals Alert,Champions
C00021,36,Male,Kochi,Kerala,2025-01-31,O0000148,2025-06-02,7,22.0,S0000148,Mobile,Organic Search,Nykaa,6,2,1,P00188,Nykaa Skincare Excepturi,Nykaa,Beauty,Skincare,2779.86,0.0,1,2.9,139,16,66927.41,4182.96,Scholastic,Books,38,16,66927.41,New Arrivals Alert,1,1,1,0,0.876,LOreal Makeup Reiciendis,New Arrivals Alert,Champions
C00021,36,Male,Kochi,Kerala,2025-01-31,O0000150,2025-06-22,9,16.0,S0000150,Mobile,Email,Makeup,9,0,3,P00191,LOreal Makeup Reiciendis,LOreal,Beauty,Makeup,1460.43,20.0,2,4.2,823,16,66927.41,4182.96,Scholastic,Books,38,16,66927.41,Monsoon Mega Sale,1,0,0,0,0.623,Nykaa Haircare Nisi,New Arrivals Alert,Champions
C00021,36,Male,Kochi,Kerala,2025-01-31,O0000151,2025-09-13,10,83.0,S0000151,Mobile,Paid Ads,voluptates,6,1,1,P00206,Nykaa Haircare Nisi,Nykaa,Beauty,Haircare,2677.74,0.0,3,4.7,374,16,66927.41,4182.96,Scholastic,Books,38,16,66927.41,No Campaign,0,0,0,0,0.622,Scholastic Self-Help Quod,New Arrivals Alert,Champions
C00021,36,Male,Kochi,Kerala,2025-01-31,O0000152,2025-10-11,11,28.0,S0000152,Desktop,Paid Ads,Books,5,1,3,P00400,Scholastic Self-Help Quod,Scholastic,Books,Self-Help,896.09,30.0,1,3.4,216,16,66927.41,4182.96,Scholastic,Books,38,16,66927.41,Summer Bonanza,1,1,0,0,0.738,Scholastic Self-Help Dolor,New Arrivals Alert,Champions
C00021,36,Male,Kochi,Kerala,2025-01-31,O0000153,2025-10-21,12,10.0,S0000153,Mobile,Paid Ads,Scholastic,10,2,3,P00401,Scholastic Self-Help Dolor,Scholastic,Books,Self-Help,1264.71,0.0,2,3.2,523,16,66927.41,4182.96,Scholastic,Books,38,16,66927.41,No Campaign,0,0,0,0,0.986,Bloomsbury Non-Fiction Aut,New Arrivals Alert,Champions
C00021,36,Male,Kochi,Kerala,2025-01-31,O0000155,2025-12-07,14,8.0,S0000155,Desktop,Social Media,Non-Fiction,10,0,2,P00365,Bloomsbury Non-Fiction Aut,Bloomsbury,Books,Non-Fiction,1304.21,0.0,1,4.7,125,16,66927.41,4182.96,Scholastic,Books,38,16,66927.41,No Campaign,0,0,0,0,0.515,Scholastic Self-Help Quod,New Arrivals Alert,Champions
C00021,36,Male,Kochi,Kerala,2025-01-31,O0000157,2026-01-15,16,30.0,S0000157,Tablet,Organic Search,Self-Help,3,0,3,P00400,Scholastic Self-Help Quod,Scholastic,Books,Self-Help,896.09,0.0,2,3.4,216,16,66927.41,4182.96,Scholastic,Books,38,16,66927.41,Summer Bonanza,1,1,0,0,0.436,Nilkamal Furniture Consectetur,New Arrivals Alert,Champions
C00021,36,Male,Kochi,Kerala,2025-01-31,O0000158,2026-02-24,17,40.0,S0000158,Desktop,Organic Search,Nilkamal,6,0,2,P00133,Nilkamal Furniture Consectetur,Nilkamal,Home,Furniture,2056.82,15.0,2,4.7,726,16,66927.41,4182.96,Scholastic,Books,38,16,66927.41,No Campaign,0,0,0,0,0.546,Bloomsbury Fiction Recusandae,New Arrivals Alert,Champions
C00021,36,Male,Kochi,Kerala,2025-01-31,O0000159,2026-03-09,18,13.0,S0000159,Mobile,Direct,Fiction,5,1,3,P00349,Bloomsbury Fiction Recusandae,Bloomsbury,Books,Fiction,853.96,30.0,1,2.7,92,16,66927.41,4182.96,Scholastic,Books,38,16,66927.41,Birthday Special,1,1,0,0,0.648,HarperCollins Non-Fiction Tenetur,New Arrivals Alert,Champions
C00021,36,Male,Kochi,Kerala,2025-01-31,O0000161,2026-05-23,20,42.0,S0000161,Mobile,Organic Search,molestias,6,2,2,P00361,HarperCollins Non-Fiction Tenetur,HarperCollins,Books,Non-Fiction,825.15,0.0,1,3.5,408,16,66927.41,4182.96,Scholastic,Books,38,16,66927.41,No Campaign,0,0,0,1,0.975,HarperCollins Academic Laudantium,New Arrivals Alert,Champions
C00022,29,Female,Lucknow,Uttar Pradesh,2025-12-05,O0000162,2025-12-16,1,0.0,S0000162,Tablet,Social Media,Books,6,2,3,P00365,Bloomsbury Non-Fiction Aut,Bloomsbury,Books,Non-Fiction,1304.21,0.0,1,4.7,125,11,11376.2,1034.2,Scholastic,Books,39,11,11376.2,Summer Bonanza,1,1,1,1,0.949,Scholastic Self-Help Laboriosam,Summer Bonanza,Loyal Customers
C00022,29,Female,Lucknow,Uttar Pradesh,2025-12-05,O0000165,2026-01-04,4,2.0,S0000165,Mobile,Social Media,quibusdam,8,1,2,P00406,Scholastic Self-Help Laboriosam,Scholastic,Books,Self-Help,687.12,0.0,1,4.6,37,11,11376.2,1034.2,Scholastic,Books,39,11,11376.2,Monsoon Mega Sale,1,0,0,0,0.863,Penguin Non-Fiction Delectus,Summer Bonanza,Loyal Customers
